superpop,pathway,n_genes,n_below,expected_below,fold,perm_p,q
SAS,GO:Apical Protein Localization (GO:0045176),8,1,0.7602908101888174,1.3152861860209135,0.55215,1.0
SAS,GO:Mesenchymal To Epithelial Transition (GO:0060231),8,1,0.7602908101888174,1.3152861860209135,0.55215,1.0
SAS,GO:Synapse Pruning (GO:0098883),8,1,0.7602908101888174,1.3152861860209135,0.55215,1.0
SAS,GO:Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),8,1,0.7602908101888174,1.3152861860209135,0.55225,1.0
SAS,GO:Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),8,1,0.7602908101888174,1.3152861860209135,0.55225,1.0
SAS,GO:Regulation Of Interleukin-18 Production (GO:0032661),8,1,0.7602908101888174,1.3152861860209135,0.55245,1.0
SAS,GO:Regulation Of Osteoblast Differentiation (GO:0045667),84,8,7.983053506982583,1.0021228083968865,0.5525,1.0
SAS,GO:Lipid Phosphorylation (GO:0046834),8,1,0.7602908101888174,1.3152861860209135,0.55255,1.0
SAS,GO:Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665),8,1,0.7602908101888174,1.3152861860209135,0.55255,1.0
SAS,GO:Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),8,1,0.7602908101888174,1.3152861860209135,0.55255,1.0
SAS,GO:Regulation Of Histone Deacetylation (GO:0031063),19,2,1.8056906741984413,1.1076094198070852,0.5526,1.0
SAS,GO:Regulation Of B Cell Differentiation (GO:0045577),19,2,1.8056906741984413,1.1076094198070852,0.5528,1.0
SAS,GO:RNA Destabilization (GO:0050779),19,2,1.8056906741984413,1.1076094198070852,0.55285,1.0
SAS,KEGG:beta-Alanine metabolism,30,3,2.8510905382080654,1.052228948816731,0.5529,1.0
SAS,GO:Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),19,2,1.8056906741984413,1.1076094198070852,0.5529,1.0
SAS,GO:Purine Nucleoside Bisphosphate Catabolic Process (GO:0034034),8,1,0.7602908101888174,1.3152861860209135,0.553,1.0
SAS,GO:Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),19,2,1.8056906741984413,1.1076094198070852,0.55315,1.0
SAS,GO:Monocyte Activation (GO:0042117),8,1,0.7602908101888174,1.3152861860209135,0.55325,1.0
SAS,GO:Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),30,3,2.8510905382080654,1.052228948816731,0.55325,1.0
SAS,GO:mRNA Pseudouridine Synthesis (GO:1990481),8,1,0.7602908101888174,1.3152861860209135,0.55335,1.0
SAS,GO:Positive Regulation Of RNA Splicing (GO:0033120),30,3,2.8510905382080654,1.052228948816731,0.5534,1.0
SAS,GO:Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),8,1,0.7602908101888174,1.3152861860209135,0.5534,1.0
SAS,GO:Phosphatidylglycerol Metabolic Process (GO:0046471),19,2,1.8056906741984413,1.1076094198070852,0.55345,1.0
SAS,GO:Negative Regulation Of Mitotic Nuclear Division (GO:0045839),8,1,0.7602908101888174,1.3152861860209135,0.5535,1.0
SAS,"GO:Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",8,1,0.7602908101888174,1.3152861860209135,0.55375,1.0
SAS,GO:succinyl-CoA Metabolic Process (GO:0006104),8,1,0.7602908101888174,1.3152861860209135,0.55375,1.0
SAS,"GO:DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)",8,1,0.7602908101888174,1.3152861860209135,0.55385,1.0
SAS,GO:Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),19,2,1.8056906741984413,1.1076094198070852,0.55385,1.0
SAS,GO:Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),52,5,4.941890266227313,1.011758604631472,0.5542,1.0
SAS,GO:DNA Recombination (GO:0006310),41,4,3.896490402217689,1.026564828113884,0.5543,1.0
SAS,GO:Regulation Of Defense Response To Bacterium (GO:1900424),8,1,0.7602908101888174,1.3152861860209135,0.55435,1.0
SAS,GO:Xenobiotic Catabolic Process (GO:0042178),19,2,1.8056906741984413,1.1076094198070852,0.5544,1.0
SAS,GO:Establishment Of Protein Localization To Chromatin (GO:0071169),8,1,0.7602908101888174,1.3152861860209135,0.55445,1.0
SAS,GO:Response To Leptin (GO:0044321),8,1,0.7602908101888174,1.3152861860209135,0.5545,1.0
SAS,GO:Left/Right Pattern Formation (GO:0060972),30,3,2.8510905382080654,1.052228948816731,0.55455,1.0
SAS,GO:Positive Regulation Of Cell Division (GO:0051781),41,4,3.896490402217689,1.026564828113884,0.55455,1.0
SAS,GO:Positive Regulation Of Extracellular Matrix Assembly (GO:1901203),8,1,0.7602908101888174,1.3152861860209135,0.55455,1.0
SAS,GO:Cardioblast Differentiation (GO:0010002),8,1,0.7602908101888174,1.3152861860209135,0.5548,1.0
SAS,GO:Cardiac Epithelial To Mesenchymal Transition (GO:0060317),19,2,1.8056906741984413,1.1076094198070852,0.5551,1.0
SAS,GO:Endothelial Cell Chemotaxis (GO:0035767),8,1,0.7602908101888174,1.3152861860209135,0.5551,1.0
SAS,GO:Negative Regulation Of Neuron Projection Development (GO:0010977),52,5,4.941890266227313,1.011758604631472,0.5551,1.0
SAS,GO:Embryonic Heart Tube Morphogenesis (GO:0003143),41,4,3.896490402217689,1.026564828113884,0.55545,1.0
SAS,GO:Lysosome Organization (GO:0007040),41,4,3.896490402217689,1.026564828113884,0.55555,1.0
SAS,GO:Negative Regulation Of Membrane Potential (GO:0045837),8,1,0.7602908101888174,1.3152861860209135,0.55585,1.0
SAS,GO:Cellular Response To Retinoic Acid (GO:0071300),41,4,3.896490402217689,1.026564828113884,0.5559,1.0
SAS,GO:Cellular Response To BMP Stimulus (GO:0071773),63,6,5.987290130236937,1.0021228083968867,0.5562,1.0
SAS,GO:Positive Regulation Of Mitochondrial Fission (GO:0090141),19,2,1.8056906741984413,1.1076094198070852,0.5562,1.0
SAS,GO:Phosphatidylglycerol Acyl-Chain Remodeling (GO:0036148),8,1,0.7602908101888174,1.3152861860209135,0.55635,1.0
SAS,GO:Regulation Of Dendritic Spine Maintenance (GO:1902950),8,1,0.7602908101888174,1.3152861860209135,0.55635,1.0
SAS,GO:Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),30,3,2.8510905382080654,1.052228948816731,0.55665,1.0
SAS,GO:Positive Regulation Of Leukocyte Activation (GO:0002696),19,2,1.8056906741984413,1.1076094198070852,0.5569,1.0
SAS,GO:Response To Vitamin (GO:0033273),8,1,0.7602908101888174,1.3152861860209135,0.557,1.0
SAS,GO:Translational Elongation (GO:0006414),41,4,3.896490402217689,1.026564828113884,0.5581,1.0
SAS,GO:Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),30,3,2.8510905382080654,1.052228948816731,0.5583,1.0
SAS,GO:rRNA Methylation (GO:0031167),19,2,1.8056906741984413,1.1076094198070852,0.5589,1.0
SAS,GO:Cellular Response To Amino Acid Starvation (GO:0034198),41,4,3.896490402217689,1.026564828113884,0.56,1.0
SAS,GO:Regulation Of Cellular Component Size (GO:0032535),41,4,3.896490402217689,1.026564828113884,0.56,1.0
SAS,GO:Cellular Response To Ionizing Radiation (GO:0071479),52,5,4.941890266227313,1.011758604631472,0.5611,1.0
SAS,GO:Positive Regulation Of Neuron Differentiation (GO:0045666),41,4,3.896490402217689,1.026564828113884,0.5616,1.0
SAS,GO:Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),30,3,2.8510905382080654,1.052228948816731,0.563,1.0
SAS,GO:mRNA Transcription (GO:0009299),42,4,3.9915267534912915,1.0021228083968865,0.56735,1.0
SAS,GO:Respiratory System Development (GO:0060541),31,3,2.9461268894816675,1.0182860795000621,0.5688,1.0
SAS,GO:peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231),20,2,1.9007270254720434,1.052228948816731,0.57195,1.0
SAS,GO:Glycosphingolipid Metabolic Process (GO:0006687),31,3,2.9461268894816675,1.0182860795000621,0.5731,1.0
SAS,GO:Autophagosome Maturation (GO:0097352),42,4,3.9915267534912915,1.0021228083968865,0.5737,1.0
SAS,GO:Endodermal Cell Differentiation (GO:0035987),31,3,2.9461268894816675,1.0182860795000621,0.574,1.0
SAS,GO:Actin Filament Bundle Organization (GO:0061572),31,3,2.9461268894816675,1.0182860795000621,0.57485,1.0
SAS,GO:Xenobiotic Transport (GO:0042908),20,2,1.9007270254720434,1.052228948816731,0.5749,1.0
SAS,GO:Positive Regulation Of Phospholipase Activity (GO:0010518),20,2,1.9007270254720434,1.052228948816731,0.57515,1.0
SAS,GO:Regulation Of Interleukin-4 Production (GO:0032673),20,2,1.9007270254720434,1.052228948816731,0.5754,1.0
SAS,GO:Positive Regulation Of Vacuole Organization (GO:0044090),20,2,1.9007270254720434,1.052228948816731,0.5757,1.0
SAS,GO:Positive Regulation Of Heart Contraction (GO:0045823),20,2,1.9007270254720434,1.052228948816731,0.5762,1.0
SAS,GO:Cilium-Dependent Cell Motility (GO:0060285),20,2,1.9007270254720434,1.052228948816731,0.57635,1.0
SAS,GO:Regulation Of Chromosome Organization (GO:0033044),42,4,3.9915267534912915,1.0021228083968865,0.57635,1.0
SAS,GO:Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),20,2,1.9007270254720434,1.052228948816731,0.57675,1.0
SAS,GO:Myoblast Differentiation (GO:0045445),20,2,1.9007270254720434,1.052228948816731,0.577,1.0
SAS,GO:Regulation Of Mitotic Spindle Assembly (GO:1901673),20,2,1.9007270254720434,1.052228948816731,0.57705,1.0
SAS,GO:Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),42,4,3.9915267534912915,1.0021228083968865,0.5771,1.0
SAS,GO:Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),31,3,2.9461268894816675,1.0182860795000621,0.5774,1.0
SAS,GO:Development Of Primary Male Sexual Characteristics (GO:0046546),42,4,3.9915267534912915,1.0021228083968865,0.5777,1.0
SAS,GO:Positive Regulation Of Embryonic Development (GO:0040019),20,2,1.9007270254720434,1.052228948816731,0.578,1.0
SAS,GO:Actin Filament Bundle Assembly (GO:0051017),31,3,2.9461268894816675,1.0182860795000621,0.5787,1.0
SAS,GO:Cellular Response To pH (GO:0071467),20,2,1.9007270254720434,1.052228948816731,0.5788,1.0
SAS,GO:Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),20,2,1.9007270254720434,1.052228948816731,0.5795,1.0
SAS,GO:Cardiac Muscle Tissue Morphogenesis (GO:0055008),31,3,2.9461268894816675,1.0182860795000621,0.57955,1.0
SAS,GO:Regulation Of Cell-Substrate Junction Assembly (GO:0090109),20,2,1.9007270254720434,1.052228948816731,0.57985,1.0
SAS,GO:Male Gonad Development (GO:0008584),42,4,3.9915267534912915,1.0021228083968865,0.5799,1.0
SAS,GO:Regulation Of Transmembrane Transport (GO:0034762),31,3,2.9461268894816675,1.0182860795000621,0.58005,1.0
SAS,GO:Positive Regulation Of Protein Processing (GO:0010954),20,2,1.9007270254720434,1.052228948816731,0.58015,1.0
SAS,GO:Regulation Of Cardiac Conduction (GO:1903779),20,2,1.9007270254720434,1.052228948816731,0.58015,1.0
SAS,GO:Acylglycerol Biosynthetic Process (GO:0046463),20,2,1.9007270254720434,1.052228948816731,0.58225,1.0
SAS,GO:Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),20,2,1.9007270254720434,1.052228948816731,0.58225,1.0
SAS,GO:Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),20,2,1.9007270254720434,1.052228948816731,0.58365,1.0
SAS,GO:Long-Term Memory (GO:0007616),20,2,1.9007270254720434,1.052228948816731,0.5837,1.0
SAS,GO:Microglial Cell Activation (GO:0001774),20,2,1.9007270254720434,1.052228948816731,0.58375,1.0
SAS,GO:Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),20,2,1.9007270254720434,1.052228948816731,0.58385,1.0
SAS,GO:Positive Regulation Of Neutrophil Migration (GO:1902624),20,2,1.9007270254720434,1.052228948816731,0.5844,1.0
SAS,GO:Negative Regulation Of B Cell Activation (GO:0050869),20,2,1.9007270254720434,1.052228948816731,0.5852,1.0
SAS,GO:Regulation Of Protein Localization To Cajal Body (GO:1904869),9,1,0.8553271614624196,1.1691432764630343,0.58555,1.0
SAS,GO:Inositol Phosphate Metabolic Process (GO:0043647),20,2,1.9007270254720434,1.052228948816731,0.58595,1.0
SAS,GO:Regulation Of Microtubule Nucleation (GO:0010968),9,1,0.8553271614624196,1.1691432764630343,0.5864,1.0
SAS,GO:Regulation Of Sequestering Of Calcium Ion (GO:0051282),9,1,0.8553271614624196,1.1691432764630343,0.58645,1.0
SAS,GO:peptidyl-L-cysteine S-palmitoylation (GO:0018230),20,2,1.9007270254720434,1.052228948816731,0.58655,1.0
SAS,GO:Cytoskeleton-Dependent Intracellular Transport (GO:0030705),20,2,1.9007270254720434,1.052228948816731,0.5866,1.0
SAS,GO:Smooth Muscle Tissue Development (GO:0048745),9,1,0.8553271614624196,1.1691432764630343,0.58665,1.0
SAS,GO:Negative Regulation Of Steroid Biosynthetic Process (GO:0010894),9,1,0.8553271614624196,1.1691432764630343,0.58675,1.0
SAS,GO:Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),9,1,0.8553271614624196,1.1691432764630343,0.58675,1.0
SAS,GO:Positive Regulation Of Protein Localization To Cajal Body (GO:1904871),9,1,0.8553271614624196,1.1691432764630343,0.5874,1.0
SAS,GO:Negative Regulation Of Oxidoreductase Activity (GO:0051354),9,1,0.8553271614624196,1.1691432764630343,0.5878,1.0
SAS,GO:Vesicle Fusion With Vacuole (GO:0051469),9,1,0.8553271614624196,1.1691432764630343,0.58815,1.0
SAS,GO:Mitochondrial DNA Replication (GO:0006264),9,1,0.8553271614624196,1.1691432764630343,0.58825,1.0
SAS,GO:Positive Regulation Of Hippo Signaling (GO:0035332),9,1,0.8553271614624196,1.1691432764630343,0.58905,1.0
SAS,GO:Biomineral Tissue Development (GO:0031214),9,1,0.8553271614624196,1.1691432764630343,0.58915,1.0
SAS,GO:Telomeric Loop Disassembly (GO:0090657),9,1,0.8553271614624196,1.1691432764630343,0.58915,1.0
SAS,GO:Central Nervous System Myelination (GO:0022010),9,1,0.8553271614624196,1.1691432764630343,0.5895,1.0
SAS,GO:Regulation Of Receptor Binding (GO:1900120),9,1,0.8553271614624196,1.1691432764630343,0.5896,1.0
SAS,GO:Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926),9,1,0.8553271614624196,1.1691432764630343,0.58965,1.0
SAS,GO:Muscle Cell Migration (GO:0014812),9,1,0.8553271614624196,1.1691432764630343,0.5897,1.0
SAS,GO:Aminoglycan Metabolic Process (GO:0006022),9,1,0.8553271614624196,1.1691432764630343,0.58975,1.0
SAS,GO:Intracellular Copper Ion Homeostasis (GO:0006878),9,1,0.8553271614624196,1.1691432764630343,0.5898,1.0
SAS,GO:Regulation Of Protein Localization To Chromatin (GO:1905634),9,1,0.8553271614624196,1.1691432764630343,0.58985,1.0
SAS,GO:ESCRT III Complex Disassembly (GO:1904903),9,1,0.8553271614624196,1.1691432764630343,0.58995,1.0
SAS,GO:Skeletal Muscle Tissue Regeneration (GO:0043403),9,1,0.8553271614624196,1.1691432764630343,0.59025,1.0
SAS,GO:Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599),9,1,0.8553271614624196,1.1691432764630343,0.5904,1.0
SAS,GO:Establishment Of Endothelial Intestinal Barrier (GO:0090557),9,1,0.8553271614624196,1.1691432764630343,0.59045,1.0
SAS,GO:Response To Type I Interferon (GO:0034340),9,1,0.8553271614624196,1.1691432764630343,0.5905,1.0
SAS,GO:Regulation Of Cellular Extravasation (GO:0002691),9,1,0.8553271614624196,1.1691432764630343,0.59075,1.0
SAS,GO:Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306),9,1,0.8553271614624196,1.1691432764630343,0.5908,1.0
SAS,GO:Chloride Ion Homeostasis (GO:0055064),9,1,0.8553271614624196,1.1691432764630343,0.5909,1.0
SAS,GO:Vasoconstriction (GO:0042310),9,1,0.8553271614624196,1.1691432764630343,0.5912,1.0
SAS,GO:Chondroitin Sulfate Proteoglycan Metabolic Process (GO:0050654),9,1,0.8553271614624196,1.1691432764630343,0.5913,1.0
SAS,GO:Regulation Of Actin Filament Organization (GO:0110053),9,1,0.8553271614624196,1.1691432764630343,0.5913,1.0
SAS,GO:Intestinal Cholesterol Absorption (GO:0030299),9,1,0.8553271614624196,1.1691432764630343,0.5914,1.0
SAS,GO:Protein K6-linked Ubiquitination (GO:0085020),9,1,0.8553271614624196,1.1691432764630343,0.5915,1.0
SAS,GO:Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),9,1,0.8553271614624196,1.1691432764630343,0.59155,1.0
SAS,GO:T-helper 1 Type Immune Response (GO:0042088),9,1,0.8553271614624196,1.1691432764630343,0.5916,1.0
SAS,GO:Induction Of Positive Chemotaxis (GO:0050930),9,1,0.8553271614624196,1.1691432764630343,0.59165,1.0
SAS,GO:Granulocyte Migration (GO:0097530),9,1,0.8553271614624196,1.1691432764630343,0.5918,1.0
SAS,GO:Negative Regulation Of Leukocyte Migration (GO:0002686),9,1,0.8553271614624196,1.1691432764630343,0.59185,1.0
SAS,GO:Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628),9,1,0.8553271614624196,1.1691432764630343,0.59195,1.0
SAS,GO:Positive Regulation Of Smooth Muscle Contraction (GO:0045987),9,1,0.8553271614624196,1.1691432764630343,0.59215,1.0
SAS,GO:Regulation Of Cell Activation (GO:0050865),9,1,0.8553271614624196,1.1691432764630343,0.59215,1.0
SAS,GO:Glycerolipid Metabolic Process (GO:0046486),9,1,0.8553271614624196,1.1691432764630343,0.59225,1.0
SAS,GO:Mitotic DNA Replication (GO:1902969),9,1,0.8553271614624196,1.1691432764630343,0.59225,1.0
SAS,GO:Primary Alcohol Catabolic Process (GO:0034310),9,1,0.8553271614624196,1.1691432764630343,0.59245,1.0
SAS,GO:Neuron Projection Regeneration (GO:0031102),9,1,0.8553271614624196,1.1691432764630343,0.5925,1.0
SAS,GO:Mitotic DNA Replication Checkpoint Signaling (GO:0033314),9,1,0.8553271614624196,1.1691432764630343,0.5927,1.0
SAS,GO:Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),9,1,0.8553271614624196,1.1691432764630343,0.593,1.0
SAS,GO:Regulation Of Programmed Necrotic Cell Death (GO:0062098),9,1,0.8553271614624196,1.1691432764630343,0.593,1.0
SAS,GO:Endodermal Cell Fate Commitment (GO:0001711),9,1,0.8553271614624196,1.1691432764630343,0.59305,1.0
SAS,GO:Negative Regulation Of Protein Autophosphorylation (GO:0031953),9,1,0.8553271614624196,1.1691432764630343,0.59325,1.0
SAS,GO:Mitotic Spindle Midzone Assembly (GO:0051256),9,1,0.8553271614624196,1.1691432764630343,0.5934,1.0
SAS,GO:Myelin Maintenance (GO:0043217),9,1,0.8553271614624196,1.1691432764630343,0.5935,1.0
SAS,GO:Removal Of Superoxide Radicals (GO:0019430),9,1,0.8553271614624196,1.1691432764630343,0.5935,1.0
SAS,GO:Mitral Valve Morphogenesis (GO:0003183),9,1,0.8553271614624196,1.1691432764630343,0.5936,1.0
SAS,GO:Organic Hydroxy Compound Catabolic Process (GO:1901616),9,1,0.8553271614624196,1.1691432764630343,0.59375,1.0
SAS,GO:Glomerular Filtration (GO:0003094),9,1,0.8553271614624196,1.1691432764630343,0.594,1.0
SAS,GO:High-Density Lipoprotein Particle Assembly (GO:0034380),9,1,0.8553271614624196,1.1691432764630343,0.59405,1.0
SAS,GO:Regulation Of Store-Operated Calcium Entry (GO:2001256),9,1,0.8553271614624196,1.1691432764630343,0.59405,1.0
SAS,GO:Multivesicular Body-Lysosome Fusion (GO:0061763),9,1,0.8553271614624196,1.1691432764630343,0.5941,1.0
SAS,GO:Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795),9,1,0.8553271614624196,1.1691432764630343,0.59435,1.0
SAS,GO:Regulation Of Bile Acid Biosynthetic Process (GO:0070857),9,1,0.8553271614624196,1.1691432764630343,0.59435,1.0
SAS,GO:Mitotic Spindle Elongation (GO:0000022),9,1,0.8553271614624196,1.1691432764630343,0.59445,1.0
SAS,GO:Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440),9,1,0.8553271614624196,1.1691432764630343,0.5945,1.0
SAS,GO:Positive Regulation Of Platelet Activation (GO:0010572),9,1,0.8553271614624196,1.1691432764630343,0.59455,1.0
SAS,GO:Amino Sugar Metabolic Process (GO:0006040),9,1,0.8553271614624196,1.1691432764630343,0.59465,1.0
SAS,GO:Monoatomic Anion Homeostasis (GO:0055081),9,1,0.8553271614624196,1.1691432764630343,0.59485,1.0
SAS,GO:Telomere Maintenance Via Recombination (GO:0000722),9,1,0.8553271614624196,1.1691432764630343,0.59495,1.0
SAS,GO:Protein Localization To Nuclear Envelope (GO:0090435),9,1,0.8553271614624196,1.1691432764630343,0.595,1.0
SAS,GO:Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897),9,1,0.8553271614624196,1.1691432764630343,0.595,1.0
SAS,GO:Negative Regulation Of Necroptotic Process (GO:0060546),9,1,0.8553271614624196,1.1691432764630343,0.59505,1.0
SAS,GO:Regulation Of Protein Localization To Centrosome (GO:1904779),9,1,0.8553271614624196,1.1691432764630343,0.5951,1.0
SAS,GO:Regulation Of Complement Activation (GO:0030449),9,1,0.8553271614624196,1.1691432764630343,0.59515,1.0
SAS,GO:Excitatory Synapse Assembly (GO:1904861),9,1,0.8553271614624196,1.1691432764630343,0.59535,1.0
SAS,GO:Negative Regulation Of Extracellular Matrix Organization (GO:1903054),9,1,0.8553271614624196,1.1691432764630343,0.5955,1.0
SAS,GO:Regulation Of Actin Filament-Based Movement (GO:1903115),9,1,0.8553271614624196,1.1691432764630343,0.5955,1.0
SAS,GO:Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962),9,1,0.8553271614624196,1.1691432764630343,0.5955,1.0
SAS,GO:Adherens Junction Assembly (GO:0034333),9,1,0.8553271614624196,1.1691432764630343,0.59565,1.0
SAS,GO:Oligosaccharide Catabolic Process (GO:0009313),9,1,0.8553271614624196,1.1691432764630343,0.59575,1.0
SAS,GO:Regulation Of Natural Killer Cell Proliferation (GO:0032817),9,1,0.8553271614624196,1.1691432764630343,0.5959,1.0
SAS,GO:Mitotic Nuclear Membrane Reassembly (GO:0007084),9,1,0.8553271614624196,1.1691432764630343,0.59605,1.0
SAS,GO:Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),9,1,0.8553271614624196,1.1691432764630343,0.59615,1.0
SAS,GO:NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),9,1,0.8553271614624196,1.1691432764630343,0.5962,1.0
SAS,GO:Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),9,1,0.8553271614624196,1.1691432764630343,0.5962,1.0
SAS,GO:Mitotic Nuclear Membrane Organization (GO:0101024),9,1,0.8553271614624196,1.1691432764630343,0.59625,1.0
SAS,GO:Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),9,1,0.8553271614624196,1.1691432764630343,0.59625,1.0
SAS,GO:Positive Regulation Of RNA Biosynthetic Process (GO:1902680),9,1,0.8553271614624196,1.1691432764630343,0.5963,1.0
SAS,GO:Phosphatidylcholine Catabolic Process (GO:0034638),9,1,0.8553271614624196,1.1691432764630343,0.59645,1.0
SAS,GO:Homocysteine Metabolic Process (GO:0050667),9,1,0.8553271614624196,1.1691432764630343,0.5967,1.0
SAS,GO:Protein O-linked Glycosylation Via Threonine (GO:0018243),9,1,0.8553271614624196,1.1691432764630343,0.5967,1.0
SAS,GO:Amino Sugar Biosynthetic Process (GO:0046349),9,1,0.8553271614624196,1.1691432764630343,0.59745,1.0
SAS,GO:Regulation Of Dendritic Cell Apoptotic Process (GO:2000668),9,1,0.8553271614624196,1.1691432764630343,0.59755,1.0
SAS,GO:rRNA 3'-End Processing (GO:0031125),9,1,0.8553271614624196,1.1691432764630343,0.59765,1.0
SAS,GO:Negative Regulation Of Receptor Binding (GO:1900121),9,1,0.8553271614624196,1.1691432764630343,0.5982,1.0
SAS,GO:Regulation Of Melanin Biosynthetic Process (GO:0048021),9,1,0.8553271614624196,1.1691432764630343,0.59825,1.0
SAS,GO:Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),9,1,0.8553271614624196,1.1691432764630343,0.5989,1.0
SAS,GO:SNARE Complex Assembly (GO:0035493),9,1,0.8553271614624196,1.1691432764630343,0.59895,1.0
SAS,GO:Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),9,1,0.8553271614624196,1.1691432764630343,0.5993,1.0
SAS,GO:Axon Regeneration (GO:0031103),9,1,0.8553271614624196,1.1691432764630343,0.5994,1.0
SAS,GO:Positive Regulation Of rRNA Processing (GO:2000234),9,1,0.8553271614624196,1.1691432764630343,0.59975,1.0
SAS,GO:Negative Regulation Of Protein Depolymerization (GO:1901880),21,2,1.9957633767456457,1.0021228083968865,0.6008,1.0
SAS,GO:ESCRT Complex Disassembly (GO:1904896),9,1,0.8553271614624196,1.1691432764630343,0.6017,1.0
SAS,GO:Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),21,2,1.9957633767456457,1.0021228083968865,0.6037,1.0
SAS,GO:Stress Granule Assembly (GO:0034063),21,2,1.9957633767456457,1.0021228083968865,0.6039,1.0
SAS,GO:Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679),21,2,1.9957633767456457,1.0021228083968865,0.6052,1.0
SAS,GO:Blood Vessel Endothelial Cell Migration (GO:0043534),21,2,1.9957633767456457,1.0021228083968865,0.60555,1.0
SAS,GO:Positive Regulation Of Viral Life Cycle (GO:1903902),21,2,1.9957633767456457,1.0021228083968865,0.60585,1.0
SAS,GO:Regulation Of Steroid Metabolic Process (GO:0019218),21,2,1.9957633767456457,1.0021228083968865,0.6067,1.0
SAS,GO:Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),21,2,1.9957633767456457,1.0021228083968865,0.60675,1.0
SAS,GO:Regulation Of Anoikis (GO:2000209),21,2,1.9957633767456457,1.0021228083968865,0.6081,1.0
SAS,GO:Regulation Of Neural Precursor Cell Proliferation (GO:2000177),21,2,1.9957633767456457,1.0021228083968865,0.6085,1.0
SAS,GO:Regulation Of Lipid Storage (GO:0010883),21,2,1.9957633767456457,1.0021228083968865,0.6087,1.0
SAS,GO:Sulfur Compound Transport (GO:0072348),21,2,1.9957633767456457,1.0021228083968865,0.60935,1.0
SAS,GO:Skin Epidermis Development (GO:0098773),21,2,1.9957633767456457,1.0021228083968865,0.6094,1.0
SAS,GO:Regulation Of Protein Export From Nucleus (GO:0046825),21,2,1.9957633767456457,1.0021228083968865,0.61005,1.0
SAS,GO:Positive Regulation Of Integrin Activation (GO:0033625),10,1,0.9503635127360217,1.052228948816731,0.62135,1.0
SAS,GO:Negative Regulation Of B Cell Proliferation (GO:0030889),10,1,0.9503635127360217,1.052228948816731,0.6232,1.0
SAS,GO:Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664),10,1,0.9503635127360217,1.052228948816731,0.6232,1.0
SAS,GO:Response To Prostaglandin E (GO:0034695),10,1,0.9503635127360217,1.052228948816731,0.62395,1.0
