pathway,n_genes,n_below,expected_below,fold_enrichment,mean_rank_pct,perm_p,q_value,significant_fdr05
GO_BP:Sister Chromatid Segregation (GO:0000819),32,6,2.985808091506037,2.009506242905789,35.19648771032109,0.07151928480715193,1.0,False
GO_BP:Attachment Of GPI Anchor To Protein (GO:0016255),5,2,0.4665325142978183,4.286946651532349,35.40118364962483,0.07166928330716693,1.0,False
GO_BP:5S Class rRNA Transcription By RNA Polymerase III (GO:0042791),5,2,0.4665325142978183,4.286946651532349,40.19480786955246,0.07178928210717893,1.0,False
GO_BP:Positive Regulation Of Hemoglobin Biosynthetic Process (GO:0046985),5,2,0.4665325142978183,4.286946651532349,39.03007699260034,0.07186928130718692,1.0,False
GO_BP:Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine (GO:0017183),5,2,0.4665325142978183,4.286946651532349,35.54489445487896,0.07187928120718792,1.0,False
GO_BP:Regulation Of Endoplasmic Reticulum Tubular Network Organization (GO:1903371),5,2,0.4665325142978183,4.286946651532349,21.5225873863667,0.07191928080719193,1.0,False
GO_BP:Positive Regulation Of Nuclear Cell Cycle DNA Replication (GO:0010571),5,2,0.4665325142978183,4.286946651532349,21.51869924100522,0.07208927910720893,1.0,False
GO_BP:7-Methylguanosine RNA Capping (GO:0009452),5,2,0.4665325142978183,4.286946651532349,26.99695437481351,0.07243927560724393,1.0,False
GO_BP:Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136),5,2,0.4665325142978183,4.286946651532349,47.71968632707136,0.07248927510724892,1.0,False
GO_BP:Regulation Of T-helper 17 Cell Lineage Commitment (GO:2000328),5,2,0.4665325142978183,4.286946651532349,37.184325168374514,0.07250927490725093,1.0,False
GO_BP:Positive Regulation Of Double-Strand Break Repair (GO:2000781),81,12,7.557826731624656,1.5877580190860552,43.95654739297608,0.07259927400725993,1.0,False
GO_BP:GDP-mannose Metabolic Process (GO:0019673),5,2,0.4665325142978183,4.286946651532349,49.98615494820719,0.07275927240727592,1.0,False
GO_BP:Peptidyl-Diphthamide Metabolic Process (GO:0017182),5,2,0.4665325142978183,4.286946651532349,35.54489445487896,0.07276927230727692,1.0,False
GO_BP:Positive Regulation Of Skeletal Muscle Fiber Development (GO:0048743),5,2,0.4665325142978183,4.286946651532349,33.15327823921128,0.07299927000729993,1.0,False
GO_BP:Protein Ufmylation (GO:0071569),5,2,0.4665325142978183,4.286946651532349,30.534865438623285,0.07322926770732292,1.0,False
KEGG:Hedgehog signaling pathway,56,9,5.225164160135565,1.7224339224906762,47.1803066467507,0.07398926010739892,1.0,False
GO_BP:Regulation Of Tube Diameter (GO:0035296),11,3,1.0263715314552002,2.922918171499329,32.20586856261425,0.07429925700742993,1.0,False
GO_BP:Regulation Of Mitochondrion Organization (GO:0010821),48,8,4.4787121372590555,1.7862277714718122,45.06778502964524,0.07465925340746593,1.0,False
GO_BP:Aspartate Family Amino Acid Catabolic Process (GO:0009068),11,3,1.0263715314552002,2.922918171499329,51.67655594105918,0.07499925000749992,1.0,False
GO_BP:Lipid Modification (GO:0030258),40,7,3.7322601143825462,1.8755391600454028,54.111591302722374,0.07516924830751692,1.0,False
GO_BP:Positive Regulation Of Integrin-Mediated Signaling Pathway (GO:2001046),11,3,1.0263715314552002,2.922918171499329,54.884603958556,0.07552924470755293,1.0,False
GO_BP:Cellular Response To Leucine Starvation (GO:1990253),11,3,1.0263715314552002,2.922918171499329,38.42176912865711,0.07554924450755493,1.0,False
GO_BP:Vascular Process In Circulatory System (GO:0003018),11,3,1.0263715314552002,2.922918171499329,32.20586856261425,0.07597924020759793,1.0,False
GO_BP:DNA Conformation Change (GO:0071103),11,3,1.0263715314552002,2.922918171499329,37.38613689245374,0.07625923740762593,1.0,False
GO_BP:Phagosome-Lysosome Fusion (GO:0090385),11,3,1.0263715314552002,2.922918171499329,43.12972765860214,0.07642923570764293,1.0,False
GO_BP:Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),25,5,2.3326625714890916,2.1434733257661747,44.195642392539646,0.07656923430765693,1.0,False
GO_BP:Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),25,5,2.3326625714890916,2.1434733257661747,42.49762988039213,0.07667923320766792,1.0,False
GO_BP:Regulation Of RNA Export From Nucleus (GO:0046831),11,3,1.0263715314552002,2.922918171499329,41.439174834777475,0.07698923010769892,1.0,False
GO_BP:Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),25,5,2.3326625714890916,2.1434733257661747,43.35020019684952,0.07712922870771292,1.0,False
GO_BP:Meiosis I (GO:0007127),25,5,2.3326625714890916,2.1434733257661747,40.657317316957936,0.07739922600773992,1.0,False
GO_BP:Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),108,15,10.077102308832874,1.488523142893177,45.60932965011067,0.07742922570774292,1.0,False
GO_BP:Vesicle Cargo Loading (GO:0035459),25,5,2.3326625714890916,2.1434733257661747,36.454181264777475,0.07746922530774693,1.0,False
GO_BP:Organelle Assembly (GO:0070925),302,36,28.178563863588224,1.2775668829069915,47.266759071457855,0.07845921540784592,1.0,False
GO_BP:Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),25,5,2.3326625714890916,2.1434733257661747,39.28027588819031,0.07905920940790592,1.0,False
GO_BP:Phosphatidylcholine Biosynthetic Process (GO:0006656),18,4,1.6795170514721458,2.381637028629083,51.772322908909686,0.07916920830791692,1.0,False
GO_BP:Nucleosome Disassembly (GO:0006337),18,4,1.6795170514721458,2.381637028629083,33.485631932372236,0.07966920330796692,1.0,False
GO_BP:Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),18,4,1.6795170514721458,2.381637028629083,42.6414337499748,0.07975920240797592,1.0,False
GO_BP:Regulation Of Cell Differentiation (GO:0045595),190,24,17.728235543317094,1.3537726267996892,42.59833120835158,0.08026919730802692,1.0,False
GO_BP:Dendritic Cell Migration (GO:0036336),18,4,1.6795170514721458,2.381637028629083,36.30878608788257,0.08049919500804992,1.0,False
GO_BP:Neuromuscular Synaptic Transmission (GO:0007274),18,4,1.6795170514721458,2.381637028629083,44.412409226292084,0.08070919290807092,1.0,False
GO_BP:Regulation Of Protein Neddylation (GO:2000434),18,4,1.6795170514721458,2.381637028629083,34.4336895230393,0.08083919160808392,1.0,False
GO_BP:Mitochondrial Calcium Ion Homeostasis (GO:0051560),18,4,1.6795170514721458,2.381637028629083,39.47855912625263,0.08093919060809392,1.0,False
GO_BP:Skeletal Muscle Organ Development (GO:0060538),33,6,3.079114594365601,1.948612114332886,39.13945416233147,0.08128918710812892,1.0,False
GO_BP:Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),49,8,4.572018640118619,1.7497741434825915,45.503688383570726,0.08156918430815692,1.0,False
KEGG:DNA replication,33,6,3.079114594365601,1.948612114332886,44.00488978224805,0.08195918040819591,1.0,False
GO_BP:NADH Dehydrogenase Complex Assembly (GO:0010257),49,8,4.572018640118619,1.7497741434825915,45.503688383570726,0.08207917920820791,1.0,False
GO_BP:Regulation Of DNA-templated Transcription Elongation (GO:0032784),41,7,3.82556661724211,1.8297943024833199,31.176819597649388,0.08207917920820791,1.0,False
GO_BP:DNA Replication Initiation (GO:0006270),18,4,1.6795170514721458,2.381637028629083,37.711521460925645,0.08242917570824292,1.0,False
KEGG:Fatty acid degradation,41,7,3.82556661724211,1.8297943024833199,36.13070338248406,0.08254917450825491,1.0,False
GO_BP:Cellular Response To Glucose Starvation (GO:0042149),41,7,3.82556661724211,1.8297943024833199,42.157448752625456,0.08276917230827692,1.0,False
GO_BP:Regulation Of Innate Immune Response (GO:0045088),75,11,6.997987714467274,1.5718804388951948,46.17356981424738,0.08655913440865591,1.0,False
GO_BP:Negative Regulation Of Notch Signaling Pathway (GO:0045746),26,5,2.425969074348655,2.061032044005937,40.973472464603816,0.08826911730882692,1.0,False
GO_BP:Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315),26,5,2.425969074348655,2.061032044005937,43.05970443131192,0.08945910540894592,1.0,False
GO_BP:Organelle Fusion (GO:0048284),26,5,2.425969074348655,2.061032044005937,41.996743035589596,0.08967910320896791,1.0,False
GO_BP:Mitochondrial Transport (GO:0006839),50,8,4.665325142978183,1.7147786606129396,44.312615707992435,0.09029909700902991,1.0,False
KEGG:NF-kappa B signaling pathway,93,13,8.67750476593942,1.4981265180086167,47.203537094430565,0.09046909530904691,1.0,False
GO_BP:Chromatin Remodeling (GO:0006338),212,26,19.780978606227496,1.314394020516994,42.84015850910362,0.09167908320916791,1.0,False
GO_BP:Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),42,7,3.9188731201016735,1.7862277714718122,46.08484377939961,0.09209907900920991,1.0,False
GO_BP:Muscle Tissue Development (GO:0060537),34,6,3.1724210972251643,1.8912999933230954,39.02660826511983,0.0926190738092619,1.0,False
GO_BP:Protein Deacylation (GO:0035601),19,4,1.7728235543317095,2.2562877113328157,47.01674768826757,0.09329906700932991,1.0,False
GO_BP:Cardiac Right Ventricle Morphogenesis (GO:0003215),12,3,1.1196780343147639,2.6793416572077184,44.9236942505054,0.09342906570934291,1.0,False
GO_BP:Regulation Of Cell Fate Commitment (GO:0010453),12,3,1.1196780343147639,2.6793416572077184,36.511753500527796,0.0935090649093509,1.0,False
GO_BP:snRNA Transcription (GO:0009301),12,3,1.1196780343147639,2.6793416572077184,31.48172675585251,0.0936590634093659,1.0,False
GO_BP:Protein Peptidyl-Prolyl Isomerization (GO:0000413),19,4,1.7728235543317095,2.2562877113328157,36.27909915803723,0.0936590634093659,1.0,False
GO_BP:Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),19,4,1.7728235543317095,2.2562877113328157,40.27649163393833,0.09435905640943591,1.0,False
GO_BP:Negative Regulation Of Biosynthetic Process (GO:0009890),12,3,1.1196780343147639,2.6793416572077184,34.42119126801389,0.0945590544094559,1.0,False
GO_BP:Protein Localization To Phagophore Assembly Site (GO:0034497),12,3,1.1196780343147639,2.6793416572077184,50.77849566614602,0.0947390526094739,1.0,False
GO_BP:Actin-Myosin Filament Sliding (GO:0033275),12,3,1.1196780343147639,2.6793416572077184,31.21882499051895,0.0947390526094739,1.0,False
GO_BP:Synaptonemal Complex Assembly (GO:0007130),12,3,1.1196780343147639,2.6793416572077184,36.98744445060793,0.09478905210947891,1.0,False
GO_BP:Postreplication Repair (GO:0006301),19,4,1.7728235543317095,2.2562877113328157,37.26585218133973,0.0948490515094849,1.0,False
GO_BP:Positive Regulation Of Calcium-Mediated Signaling (GO:0050850),12,3,1.1196780343147639,2.6793416572077184,56.424107866172385,0.0950090499095009,1.0,False
"GO_BP:Base-Excision Repair, Gap-Filling (GO:0006287)",12,3,1.1196780343147639,2.6793416572077184,29.87544811805367,0.09509904900950991,1.0,False
GO_BP:Synaptonemal Complex Organization (GO:0070193),12,3,1.1196780343147639,2.6793416572077184,36.98744445060793,0.09519904800951991,1.0,False
GO_BP:Cellular Component Maintenance (GO:0043954),12,3,1.1196780343147639,2.6793416572077184,46.117826681481894,0.0954390456095439,1.0,False
GO_BP:Oligodendrocyte Differentiation (GO:0048709),19,4,1.7728235543317095,2.2562877113328157,46.52723137561521,0.0963290367096329,1.0,False
GO_BP:Mitochondrial Translation (GO:0032543),94,13,8.770811268798983,1.482189001859589,42.41876934982345,0.0976490235097649,1.0,False
GO_BP:Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),103,14,9.610569794535056,1.4567294446954586,44.47666921368465,0.0985390146098539,1.0,False
GO_BP:Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),6,2,0.5598390171573819,3.5724555429436244,39.08151577340351,0.0994590054099459,1.0,False
GO_BP:Cilium Organization (GO:0044782),214,26,19.967591611946624,1.3021099642504799,47.41044554776243,0.0996290037099629,1.0,False
GO_BP:Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568),6,2,0.5598390171573819,3.5724555429436244,31.165010213653677,0.1002089979100209,1.0,False
GO_BP:Cholesterol Catabolic Process (GO:0006707),6,2,0.5598390171573819,3.5724555429436244,34.364314647915926,0.1003089969100309,1.0,False
GO_BP:Neuron Projection Arborization (GO:0140058),6,2,0.5598390171573819,3.5724555429436244,50.46972509281318,0.1004289957100429,1.0,False
GO_BP:Lipid Hydroxylation (GO:0002933),6,2,0.5598390171573819,3.5724555429436244,43.244151396731496,0.1005289947100529,1.0,False
GO_BP:Regulation Of Ketone Biosynthetic Process (GO:0010566),6,2,0.5598390171573819,3.5724555429436244,41.03484739062246,0.1006189938100619,1.0,False
GO_BP:Autophagosome Membrane Docking (GO:0016240),6,2,0.5598390171573819,3.5724555429436244,39.14748355722319,0.1007689923100769,1.0,False
GO_BP:Enteric Nervous System Development (GO:0048484),6,2,0.5598390171573819,3.5724555429436244,42.787615378723615,0.1008989910100899,1.0,False
GO_BP:Protein Palmitoylation (GO:0018345),27,5,2.5192755772082185,1.9846975238575693,51.06338722175172,0.1009089909100909,1.0,False
GO_BP:Sulfur Amino Acid Catabolic Process (GO:0000098),6,2,0.5598390171573819,3.5724555429436244,34.716392760650876,0.1009489905100949,1.0,False
GO_BP:Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340),6,2,0.5598390171573819,3.5724555429436244,53.05573193093349,0.1010589894101059,1.0,False
GO_BP:Positive Regulation Of Multicellular Organism Growth (GO:0040018),6,2,0.5598390171573819,3.5724555429436244,35.49354557323894,0.1011089889101109,1.0,False
GO_BP:7-Methylguanosine mRNA Capping (GO:0006370),6,2,0.5598390171573819,3.5724555429436244,33.277808799820505,0.1011189888101119,1.0,False
KEGG:Fatty acid elongation,27,5,2.5192755772082185,1.9846975238575693,40.02413009266689,0.1012089879101209,1.0,False
GO_BP:Ethanol Catabolic Process (GO:0006068),6,2,0.5598390171573819,3.5724555429436244,38.407668469456006,0.1012489875101249,1.0,False
GO_BP:Neuron Projection Extension (GO:1990138),35,6,3.2657276000847277,1.8372628506567212,54.72221600171839,0.1012689873101269,1.0,False
GO_BP:Positive Regulation Of Synaptic Plasticity (GO:0031915),6,2,0.5598390171573819,3.5724555429436244,30.684238222673585,0.1013889861101389,1.0,False
GO_BP:Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),6,2,0.5598390171573819,3.5724555429436244,35.46955415080098,0.1015489845101549,1.0,False
GO_BP:Locomotor Rhythm (GO:0045475),6,2,0.5598390171573819,3.5724555429436244,15.493389659071473,0.1015589844101559,1.0,False
GO_BP:RIG-I Signaling Pathway (GO:0039529),6,2,0.5598390171573819,3.5724555429436244,33.95544452874952,0.1016489835101649,1.0,False
GO_BP:Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116),6,2,0.5598390171573819,3.5724555429436244,42.133932491631306,0.1018589814101859,1.0,False
GO_BP:Inositol Metabolic Process (GO:0006020),6,2,0.5598390171573819,3.5724555429436244,38.03808756572995,0.1020889791102089,1.0,False
GO_BP:Regulation Of Intracellular Protein Transport (GO:0033157),35,6,3.2657276000847277,1.8372628506567212,47.059381423910466,0.1021689783102169,1.0,False
GO_BP:Sterol Catabolic Process (GO:0016127),6,2,0.5598390171573819,3.5724555429436244,34.364314647915926,0.1021889781102189,1.0,False
GO_BP:Protein Localization To Golgi Apparatus (GO:0034067),27,5,2.5192755772082185,1.9846975238575693,41.24905475208439,0.10220897791022089,1.0,False
GO_BP:Cortical Cytoskeleton Organization (GO:0030865),27,5,2.5192755772082185,1.9846975238575693,44.521495367311886,0.1022689773102269,1.0,False
GO_BP:Noradrenergic Neuron Differentiation (GO:0003357),6,2,0.5598390171573819,3.5724555429436244,28.077358085503736,0.1024289757102429,1.0,False
GO_BP:Regulation Of Peptidase Activity (GO:0052547),27,5,2.5192755772082185,1.9846975238575693,45.80639915377155,0.1024489755102449,1.0,False
GO_BP:Neurotrophin TRK Receptor Signaling Pathway (GO:0048011),6,2,0.5598390171573819,3.5724555429436244,32.7771662709328,0.1026489735102649,1.0,False
GO_BP:Regulation Of RNA Splicing (GO:0043484),95,13,8.864117771658547,1.46658701236633,37.98451094458538,0.1027789722102779,1.0,False
GO_BP:Positive Regulation Of Intracellular Protein Transport (GO:0090316),122,16,11.383393348866766,1.4055562791909342,44.136631782188395,0.1032189678103219,1.0,False
"KEGG:Glycine, serine and threonine metabolism",35,6,3.2657276000847277,1.8372628506567212,47.194639096092786,0.1032789672103279,1.0,False
KEGG:Aldosterone-regulated sodium reabsorption,35,6,3.2657276000847277,1.8372628506567212,49.76602934582213,0.10461895381046189,1.0,False
GO_BP:ERBB Signaling Pathway (GO:0038127),52,8,4.85193814869731,1.6488256352047497,44.0527112261857,0.1073289267107329,1.0,False
GO_BP:Mesenchymal Cell Differentiation (GO:0048762),52,8,4.85193814869731,1.6488256352047497,44.59726243943619,0.10739892601073989,1.0,False
GO_BP:Epigenetic Regulation Of Gene Expression (GO:0040029),78,11,7.277907223045965,1.5114234989376873,43.53836428833004,0.10817891821081789,1.0,False
GO_BP:Cellular Respiration (GO:0045333),78,11,7.277907223045965,1.5114234989376873,42.34201995239112,0.10842891571084289,1.0,False
GO_BP:Negative Regulation Of Biomineral Tissue Development (GO:0070168),20,4,1.8661300571912731,2.1434733257661747,45.449112790412485,0.1100188998110019,1.0,False
GO_BP:Positive Regulation Of Protein Localization To Membrane (GO:1905477),78,11,7.277907223045965,1.5114234989376873,49.98732219799945,0.11006889931100688,1.0,False
GO_BP:Insulin Receptor Signaling Pathway (GO:0008286),44,7,4.105486125820801,1.7050356000412754,45.94824652354983,0.1106288937110629,1.0,False
GO_BP:Maturation Of SSU-rRNA (GO:0030490),36,6,3.3590341029442916,1.7862277714718122,45.246254464816026,0.1110588894111059,1.0,False
GO_BP:Regulation Of Meiotic Cell Cycle (GO:0051445),20,4,1.8661300571912731,2.1434733257661747,35.99500016198939,0.11134888651113489,1.0,False
GO_BP:protein-DNA Complex Disassembly (GO:0032986),20,4,1.8661300571912731,2.1434733257661747,36.769580594845195,0.11145888541114589,1.0,False
GO_BP:Epithelial Cell Migration (GO:0010631),44,7,4.105486125820801,1.7050356000412754,48.6779409432617,0.11291887081129189,1.0,False
